recipient_id,recipient_type,location_x,location_y,demand_level_kg,fulfilled_demand,food_type_preference,priority,demand_timestamp,scenario,step_count
R003,Food Bank,44.77616142481003,19.46008393670816,11.910368064482508,0,Vegetables,Low,2025-05-01 21:00:00,weekend,45
R004,Community Center,47.84004425632282,33.83849522121516,11.105655039309632,0,Dairy,Medium,2025-05-01 21:00:00,weekend,45
R005,Food Bank,14.660538584903229,16.4332272684958,12.010323049620352,0,Bread,Low,2025-05-01 21:00:00,weekend,45
R006,Food Bank,5.6732301008724,46.54645528436463,11.612643227806775,0,Dairy,Medium,2025-05-01 21:00:00,weekend,45
R007,Community Center,44.38520913791499,17.545750627603933,11.97630621045979,0,Bread,Medium,2025-05-01 21:00:00,weekend,45
R008,Food Bank,5.0561338061395125,4.205340305749871,12.32933325553583,0,Dairy,Medium,2025-05-01 21:00:00,weekend,45
R009,Food Bank,25.666308434619644,11.661403621226391,12.27023932449044,0,Vegetables,Medium,2025-05-01 21:00:00,weekend,45
R000,Food Bank,37.53073758204292,40.3417369633632,10.237865574168067,0,Bread,High,2025-05-01 23:00:00,weekend,47
R001,Community Center,29.027200617195493,43.3558303604861,10.56894782465559,0,Bread,Medium,2025-05-01 23:00:00,weekend,47
R002,Community Center,37.72714370423412,5.15619344179663,10.460954620042036,0,Dairy,Medium,2025-05-01 23:00:00,weekend,47
R003,Food Bank,44.77616142481003,19.46008393670816,11.136288212403622,0,Vegetables,Low,2025-05-01 23:00:00,weekend,47
R004,Community Center,47.84004425632282,33.83849522121516,10.569204258534507,0,Dairy,Medium,2025-05-01 23:00:00,weekend,47
R005,Food Bank,14.660538584903229,16.4332272684958,10.8580829857116,0,Bread,Low,2025-05-01 23:00:00,weekend,47
R006,Food Bank,5.6732301008724,46.54645528436463,10.738247347349962,0,Dairy,Medium,2025-05-01 23:00:00,weekend,47
R007,Community Center,44.38520913791499,17.545750627603933,11.391358377948878,0,Bread,Medium,2025-05-01 23:00:00,weekend,47
R008,Food Bank,5.0561338061395125,4.205340305749871,11.366124970796555,0,Dairy,Medium,2025-05-01 23:00:00,weekend,47
R009,Food Bank,25.666308434619644,11.661403621226391,10.8591242497806,0,Vegetables,Medium,2025-05-01 23:00:00,weekend,47
R000,Food Bank,37.53073758204292,40.3417369633632,10.788115406807867,0,Bread,High,2025-05-02 01:00:00,weekend,49
R001,Community Center,29.027200617195493,43.3558303604861,11.458759322570101,0,Bread,Medium,2025-05-02 01:00:00,weekend,49
R002,Community Center,37.72714370423412,5.15619344179663,10.964473604833202,0,Dairy,Medium,2025-05-02 01:00:00,weekend,49
R003,Food Bank,44.77616142481003,19.46008393670816,11.533432303188528,0,Vegetables,Low,2025-05-02 01:00:00,weekend,49
R004,Community Center,47.84004425632282,33.83849522121516,10.550207392950872,0,Dairy,Medium,2025-05-02 01:00:00,weekend,49
R005,Food Bank,14.660538584903229,16.4332272684958,11.727568641411654,0,Bread,Low,2025-05-02 01:00:00,weekend,49
R006,Food Bank,5.6732301008724,46.54645528436463,11.378573394338405,0,Dairy,Medium,2025-05-02 01:00:00,weekend,49
R007,Community Center,44.38520913791499,17.545750627603933,11.492862762547029,0,Bread,Medium,2025-05-02 01:00:00,weekend,49
R008,Food Bank,5.0561338061395125,4.205340305749871,12.543496121890437,0,Dairy,Medium,2025-05-02 01:00:00,weekend,49
R009,Food Bank,25.666308434619644,11.661403621226391,11.929776638680234,0,Vegetables,Medium,2025-05-02 01:00:00,weekend,49
R000,Food Bank,37.53073758204292,40.3417369633632,10.73849967909013,0,Bread,High,2025-05-02 03:00:00,weekend,51
R001,Community Center,29.027200617195493,43.3558303604861,11.443503436236051,0,Bread,Medium,2025-05-02 03:00:00,weekend,51
R002,Community Center,37.72714370423412,5.15619344179663,10.911117864234827,0,Dairy,Medium,2025-05-02 03:00:00,weekend,51
R003,Food Bank,44.77616142481003,19.46008393670816,11.376947095221666,0,Vegetables,Low,2025-05-02 03:00:00,weekend,51
R004,Community Center,47.84004425632282,33.83849522121516,10.43304455404963,0,Dairy,Medium,2025-05-02 03:00:00,weekend,51
R005,Food Bank,14.660538584903229,16.4332272684958,11.661843500918394,0,Bread,Low,2025-05-02 03:00:00,weekend,51
R006,Food Bank,5.6732301008724,46.54645528436463,11.309971860677729,0,Dairy,Medium,2025-05-02 03:00:00,weekend,51
R007,Community Center,44.38520913791499,17.545750627603933,11.257404515129794,0,Bread,Medium,2025-05-02 03:00:00,weekend,51
R008,Food Bank,5.0561338061395125,4.205340305749871,12.43179755315304,0,Dairy,Medium,2025-05-02 03:00:00,weekend,51
R009,Food Bank,25.666308434619644,11.661403621226391,11.913834572250922,0,Vegetables,Medium,2025-05-02 03:00:00,weekend,51
R000,Food Bank,37.53073758204292,40.3417369633632,10.527653225902887,0,Bread,High,2025-05-02 05:00:00,weekend,53
R001,Community Center,29.027200617195493,43.3558303604861,11.335301340799608,0,Bread,Medium,2025-05-02 05:00:00,weekend,53
R002,Community Center,37.72714370423412,5.15619344179663,10.916822133181839,0,Dairy,Medium,2025-05-02 05:00:00,weekend,53
R003,Food Bank,44.77616142481003,19.46008393670816,11.295895874000392,0,Vegetables,Low,2025-05-02 05:00:00,weekend,53
R004,Community Center,47.84004425632282,33.83849522121516,10.23636317183697,0,Dairy,Medium,2025-05-02 05:00:00,weekend,53
R005,Food Bank,14.660538584903229,16.4332272684958,11.63097963264484,0,Bread,Low,2025-05-02 05:00:00,weekend,53
R006,Food Bank,5.6732301008724,46.54645528436463,11.258704667146601,0,Dairy,Medium,2025-05-02 05:00:00,weekend,53
R007,Community Center,44.38520913791499,17.545750627603933,11.197162682956034,0,Bread,Medium,2025-05-02 05:00:00,weekend,53
R008,Food Bank,5.0561338061395125,4.205340305749871,12.436317737436799,0,Dairy,Medium,2025-05-02 05:00:00,weekend,53
R009,Food Bank,25.666308434619644,11.661403621226391,11.860921797037527,0,Vegetables,Medium,2025-05-02 05:00:00,weekend,53
R000,Food Bank,37.53073758204292,40.3417369633632,10.760661451982928,0,Bread,High,2025-05-02 07:00:00,weekend,55
R001,Community Center,29.027200617195493,43.3558303604861,11.507126870855629,0,Bread,Medium,2025-05-02 07:00:00,weekend,55
R002,Community Center,37.72714370423412,5.15619344179663,10.851401797886664,0,Dairy,Medium,2025-05-02 07:00:00,weekend,55
R003,Food Bank,44.77616142481003,19.46008393670816,11.307940454081447,0,Vegetables,Low,2025-05-02 07:00:00,weekend,55
R004,Community Center,47.84004425632282,33.83849522121516,10.255442710166829,0,Dairy,Medium,2025-05-02 07:00:00,weekend,55
R005,Food Bank,14.660538584903229,16.4332272684958,11.81201207526778,0,Bread,Low,2025-05-02 07:00:00,weekend,55
R006,Food Bank,5.6732301008724,46.54645528436463,11.240895979186034,0,Dairy,Medium,2025-05-02 07:00:00,weekend,55
R007,Community Center,44.38520913791499,17.545750627603933,11.163380046467655,0,Bread,Medium,2025-05-02 07:00:00,weekend,55
R008,Food Bank,5.0561338061395125,4.205340305749871,12.437607934050838,0,Dairy,Medium,2025-05-02 07:00:00,weekend,55
R009,Food Bank,25.666308434619644,11.661403621226391,12.081456980750964,0,Vegetables,Medium,2025-05-02 07:00:00,weekend,55
R000,Food Bank,37.53073758204292,40.3417369633632,11.13852060466091,0,Bread,High,2025-05-02 09:00:00,weekend,57
R001,Community Center,29.027200617195493,43.3558303604861,11.912937783130548,0,Bread,Medium,2025-05-02 09:00:00,weekend,57
R002,Community Center,37.72714370423412,5.15619344179663,11.111778856125046,0,Dairy,Medium,2025-05-02 09:00:00,weekend,57
R003,Food Bank,44.77616142481003,19.46008393670816,11.509833170849964,0,Vegetables,Low,2025-05-02 09:00:00,weekend,57
R004,Community Center,47.84004425632282,33.83849522121516,10.665648455974912,0,Dairy,Medium,2025-05-02 09:00:00,weekend,57
R005,Food Bank,14.660538584903229,16.4332272684958,12.130603205817838,0,Bread,Low,2025-05-02 09:00:00,weekend,57
R006,Food Bank,5.6732301008724,46.54645528436463,11.36550488166941,0,Dairy,Medium,2025-05-02 09:00:00,weekend,57
R007,Community Center,44.38520913791499,17.545750627603933,11.444356451422106,0,Bread,Medium,2025-05-02 09:00:00,weekend,57
R008,Food Bank,5.0561338061395125,4.205340305749871,12.594285931350264,0,Dairy,Medium,2025-05-02 09:00:00,weekend,57
R009,Food Bank,25.666308434619644,11.661403621226391,12.307254905778029,0,Vegetables,Medium,2025-05-02 09:00:00,weekend,57
R000,Food Bank,37.53073758204292,40.3417369633632,11.102925993745059,0,Bread,High,2025-05-02 11:00:00,weekend,59
R001,Community Center,29.027200617195493,43.3558303604861,11.877343172214696,0,Bread,Medium,2025-05-02 11:00:00,weekend,59
R002,Community Center,37.72714370423412,5.15619344179663,11.099906819355267,0,Dairy,Medium,2025-05-02 11:00:00,weekend,59
R003,Food Bank,44.77616142481003,19.46008393670816,11.438872934255915,0,Vegetables,Low,2025-05-02 11:00:00,weekend,59
R004,Community Center,47.84004425632282,33.83849522121516,10.58267837450268,0,Dairy,Medium,2025-05-02 11:00:00,weekend,59
R005,Food Bank,14.660538584903229,16.4332272684958,12.130603205817838,0,Bread,Low,2025-05-02 11:00:00,weekend,59
R006,Food Bank,5.6732301008724,46.54645528436463,11.368986429903558,0,Dairy,Medium,2025-05-02 11:00:00,weekend,59
R007,Community Center,44.38520913791499,17.545750627603933,11.393968344099504,0,Bread,Medium,2025-05-02 11:00:00,weekend,59
R008,Food Bank,5.0561338061395125,4.205340305749871,12.659059509638478,0,Dairy,Medium,2025-05-02 11:00:00,weekend,59
R009,Food Bank,25.666308434619644,11.661403621226391,12.283162741081963,0,Vegetables,Medium,2025-05-02 11:00:00,weekend,59
R000,Food Bank,37.53073758204292,40.3417369633632,11.348239013616269,0,Bread,High,2025-05-02 13:00:00,weekend,61
R001,Community Center,29.027200617195493,43.3558303604861,12.069208980059125,0,Bread,Medium,2025-05-02 13:00:00,weekend,61
R002,Community Center,37.72714370423412,5.15619344179663,11.48774621800788,0,Dairy,Medium,2025-05-02 13:00:00,weekend,61
R003,Food Bank,44.77616142481003,19.46008393670816,11.707784709553357,0,Vegetables,Low,2025-05-02 13:00:00,weekend,61
R004,Community Center,47.84004425632282,33.83849522121516,10.817046169537058,0,Dairy,Medium,2025-05-02 13:00:00,weekend,61
R005,Food Bank,14.660538584903229,16.4332272684958,12.212185821317894,0,Bread,Low,2025-05-02 13:00:00,weekend,61
R006,Food Bank,5.6732301008724,46.54645528436463,11.705187805522842,0,Dairy,Medium,2025-05-02 13:00:00,weekend,61
R007,Community Center,44.38520913791499,17.545750627603933,11.564649286697934,0,Bread,Medium,2025-05-02 13:00:00,weekend,61
R008,Food Bank,5.0561338061395125,4.205340305749871,12.56324557267536,0,Dairy,Medium,2025-05-02 13:00:00,weekend,61
R009,Food Bank,25.666308434619644,11.661403621226391,12.31943733320232,0,Vegetables,Medium,2025-05-02 13:00:00,weekend,61
R000,Food Bank,37.53073758204292,40.3417369633632,11.146296931695725,0,Bread,High,2025-05-02 15:00:00,weekend,63
R001,Community Center,29.027200617195493,43.3558303604861,11.76195463161926,0,Bread,Medium,2025-05-02 15:00:00,weekend,63
R002,Community Center,37.72714370423412,5.15619344179663,11.406438649593776,0,Dairy,Medium,2025-05-02 15:00:00,weekend,63
R003,Food Bank,44.77616142481003,19.46008393670816,11.559262327017992,0,Vegetables,Low,2025-05-02 15:00:00,weekend,63
R004,Community Center,47.84004425632282,33.83849522121516,10.8283643571477,0,Dairy,Medium,2025-05-02 15:00:00,weekend,63
R005,Food Bank,14.660538584903229,16.4332272684958,11.970447085327919,0,Bread,Low,2025-05-02 15:00:00,weekend,63
R006,Food Bank,5.6732301008724,46.54645528436463,11.6281555719768,0,Dairy,Medium,2025-05-02 15:00:00,weekend,63
R007,Community Center,44.38520913791499,17.545750627603933,11.588057385637033,0,Bread,Medium,2025-05-02 15:00:00,weekend,63
R008,Food Bank,5.0561338061395125,4.205340305749871,12.300406425284805,0,Dairy,Medium,2025-05-02 15:00:00,weekend,63
R009,Food Bank,25.666308434619644,11.661403621226391,12.050995781997973,0,Vegetables,Medium,2025-05-02 15:00:00,weekend,63
R000,Food Bank,37.53073758204292,40.3417369633632,11.09068895799454,0,Bread,High,2025-05-02 17:00:00,weekend,65
R001,Community Center,29.027200617195493,43.3558303604861,11.641792039577957,0,Bread,Medium,2025-05-02 17:00:00,weekend,65
R002,Community Center,37.72714370423412,5.15619344179663,11.256879038040502,0,Dairy,Medium,2025-05-02 17:00:00,weekend,65
R003,Food Bank,44.77616142481003,19.46008393670816,11.430215587298392,0,Vegetables,Low,2025-05-02 17:00:00,weekend,65
R004,Community Center,47.84004425632282,33.83849522121516,10.698086700558711,0,Dairy,Medium,2025-05-02 17:00:00,weekend,65
R005,Food Bank,14.660538584903229,16.4332272684958,11.913962368208045,0,Bread,Low,2025-05-02 17:00:00,weekend,65
R006,Food Bank,5.6732301008724,46.54645528436463,11.462567029166907,0,Dairy,Medium,2025-05-02 17:00:00,weekend,65
R007,Community Center,44.38520913791499,17.545750627603933,11.404163483354303,0,Bread,Medium,2025-05-02 17:00:00,weekend,65
R008,Food Bank,5.0561338061395125,4.205340305749871,12.144365482149365,0,Dairy,Medium,2025-05-02 17:00:00,weekend,65
R009,Food Bank,25.666308434619644,11.661403621226391,11.986262067150685,0,Vegetables,Medium,2025-05-02 17:00:00,weekend,65
R000,Food Bank,37.53073758204292,40.3417369633632,11.128172891557254,0,Bread,High,2025-05-02 19:00:00,weekend,67
R001,Community Center,29.027200617195493,43.3558303604861,11.548399069450648,0,Bread,Medium,2025-05-02 19:00:00,weekend,67
R002,Community Center,37.72714370423412,5.15619344179663,11.347764994020734,0,Dairy,Medium,2025-05-02 19:00:00,weekend,67
R003,Food Bank,44.77616142481003,19.46008393670816,11.558572270224488,0,Vegetables,Low,2025-05-02 19:00:00,weekend,67
R004,Community Center,47.84004425632282,33.83849522121516,10.83093477654034,0,Dairy,Medium,2025-05-02 19:00:00,weekend,67
R005,Food Bank,14.660538584903229,16.4332272684958,12.053724783209786,0,Bread,Low,2025-05-02 19:00:00,weekend,67
R006,Food Bank,5.6732301008724,46.54645528436463,11.528124137385248,0,Dairy,Medium,2025-05-02 19:00:00,weekend,67
R007,Community Center,44.38520913791499,17.545750627603933,11.73972951798488,0,Bread,Medium,2025-05-02 19:00:00,weekend,67
R008,Food Bank,5.0561338061395125,4.205340305749871,12.213030001773769,0,Dairy,Medium,2025-05-02 19:00:00,weekend,67
R009,Food Bank,25.666308434619644,11.661403621226391,12.037426475059181,0,Vegetables,Medium,2025-05-02 19:00:00,weekend,67
R000,Food Bank,37.53073758204292,40.3417369633632,11.281802106272147,0,Bread,High,2025-05-02 21:00:00,weekend,69
R001,Community Center,29.027200617195493,43.3558303604861,11.644007470156565,0,Bread,Medium,2025-05-02 21:00:00,weekend,69
R002,Community Center,37.72714370423412,5.15619344179663,11.271648136512226,0,Dairy,Medium,2025-05-02 21:00:00,weekend,69
R003,Food Bank,44.77616142481003,19.46008393670816,11.556720349781514,0,Vegetables,Low,2025-05-02 21:00:00,weekend,69
R004,Community Center,47.84004425632282,33.83849522121516,10.855849540194495,0,Dairy,Medium,2025-05-02 21:00:00,weekend,69
R005,Food Bank,14.660538584903229,16.4332272684958,12.160601770559246,0,Bread,Low,2025-05-02 21:00:00,weekend,69
R006,Food Bank,5.6732301008724,46.54645528436463,11.526626652688059,0,Dairy,Medium,2025-05-02 21:00:00,weekend,69
R007,Community Center,44.38520913791499,17.545750627603933,11.735492641277837,0,Bread,Medium,2025-05-02 21:00:00,weekend,69
R008,Food Bank,5.0561338061395125,4.205340305749871,12.362122356832435,0,Dairy,Medium,2025-05-02 21:00:00,weekend,69
R009,Food Bank,25.666308434619644,11.661403621226391,12.15247965135137,0,Vegetables,Medium,2025-05-02 21:00:00,weekend,69
R000,Food Bank,37.53073758204292,40.3417369633632,10.390148798402908,0,Bread,High,2025-05-02 23:00:00,weekend,71
R001,Community Center,29.027200617195493,43.3558303604861,10.578021314237951,0,Bread,Medium,2025-05-02 23:00:00,weekend,71
R002,Community Center,37.72714370423412,5.15619344179663,10.422741968706092,0,Dairy,Medium,2025-05-02 23:00:00,weekend,71
R003,Food Bank,44.77616142481003,19.46008393670816,11.030563497028977,0,Vegetables,Low,2025-05-02 23:00:00,weekend,71
R004,Community Center,47.84004425632282,33.83849522121516,10.438810535461078,0,Dairy,Medium,2025-05-02 23:00:00,weekend,71
R005,Food Bank,14.660538584903229,16.4332272684958,11.150001728753823,0,Bread,Low,2025-05-02 23:00:00,weekend,71
R006,Food Bank,5.6732301008724,46.54645528436463,10.648857027404045,0,Dairy,Medium,2025-05-02 23:00:00,weekend,71
R007,Community Center,44.38520913791499,17.545750627603933,11.332644633824048,0,Bread,Medium,2025-05-02 23:00:00,weekend,71
R008,Food Bank,5.0561338061395125,4.205340305749871,11.40291205988421,0,Dairy,Medium,2025-05-02 23:00:00,weekend,71
R009,Food Bank,25.666308434619644,11.661403621226391,10.94035365072389,0,Vegetables,Medium,2025-05-02 23:00:00,weekend,71
