recipient_id,recipient_type,location_x,location_y,demand_level_kg,fulfilled_demand,food_type_preference,priority,demand_timestamp,scenario,step_count
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 04:00:00,shortage,29
R005,Food Bank,34.55870325083883,21.355389431312812,49.99434820236654,25.94618386796881,Vegetables,High,2025-05-01 04:00:00,shortage,29
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 04:00:00,shortage,29
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 04:00:00,shortage,29
R008,Community Center,36.017566196335395,14.24202471887338,49.74143403661119,34.890817683405515,Vegetables,Low,2025-05-01 04:00:00,shortage,29
R009,Community Center,35.572929284732226,45.41329429833269,50.0,18.22182540465026,Dairy,Medium,2025-05-01 04:00:00,shortage,29
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 04:00:00,shortage,29
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 04:00:00,shortage,29
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 04:00:00,shortage,29
R013,Community Center,33.48732858009983,34.546886905123294,49.19725886610877,54.44447516103511,Dairy,Low,2025-05-01 04:00:00,shortage,29
R014,Food Bank,32.26947042481178,46.23468091392814,48.47543412283188,15.981882771712838,Canned,High,2025-05-01 04:00:00,shortage,29
R000,Community Center,40.45465658763988,21.37705091792748,50.0,12.633677170381382,Vegetables,High,2025-05-01 06:00:00,shortage,31
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,31.5683252606539,Canned,Medium,2025-05-01 06:00:00,shortage,31
R002,Community Center,34.06122449469539,47.14267852789905,49.88247767454779,28.26380976436781,Canned,High,2025-05-01 06:00:00,shortage,31
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 06:00:00,shortage,31
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 06:00:00,shortage,31
R005,Food Bank,34.55870325083883,21.355389431312812,49.99434820236654,25.94618386796881,Vegetables,High,2025-05-01 06:00:00,shortage,31
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 06:00:00,shortage,31
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 06:00:00,shortage,31
R008,Community Center,36.017566196335395,14.24202471887338,49.74143403661119,34.890817683405515,Vegetables,Low,2025-05-01 06:00:00,shortage,31
R009,Community Center,35.572929284732226,45.41329429833269,50.0,18.22182540465026,Dairy,Medium,2025-05-01 06:00:00,shortage,31
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 06:00:00,shortage,31
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 06:00:00,shortage,31
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 06:00:00,shortage,31
R013,Community Center,33.48732858009983,34.546886905123294,49.257649627771514,54.44447516103511,Dairy,Low,2025-05-01 06:00:00,shortage,31
R014,Food Bank,32.26947042481178,46.23468091392814,48.47543412283188,15.981882771712838,Canned,High,2025-05-01 06:00:00,shortage,31
R000,Community Center,40.45465658763988,21.37705091792748,50.0,12.633677170381382,Vegetables,High,2025-05-01 08:00:00,shortage,33
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,31.5683252606539,Canned,Medium,2025-05-01 08:00:00,shortage,33
R002,Community Center,34.06122449469539,47.14267852789905,48.85637385661485,28.26380976436781,Canned,High,2025-05-01 08:00:00,shortage,33
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 08:00:00,shortage,33
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 08:00:00,shortage,33
R005,Food Bank,34.55870325083883,21.355389431312812,49.99434820236654,25.94618386796881,Vegetables,High,2025-05-01 08:00:00,shortage,33
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 08:00:00,shortage,33
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 08:00:00,shortage,33
R008,Community Center,36.017566196335395,14.24202471887338,49.76786282981529,34.890817683405515,Vegetables,Low,2025-05-01 08:00:00,shortage,33
R009,Community Center,35.572929284732226,45.41329429833269,50.0,18.22182540465026,Dairy,Medium,2025-05-01 08:00:00,shortage,33
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 08:00:00,shortage,33
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 08:00:00,shortage,33
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 08:00:00,shortage,33
R013,Community Center,33.48732858009983,34.546886905123294,47.60981955081386,54.44447516103511,Dairy,Low,2025-05-01 08:00:00,shortage,33
R014,Food Bank,32.26947042481178,46.23468091392814,46.884509025556255,15.981882771712838,Canned,High,2025-05-01 08:00:00,shortage,33
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-01 10:00:00,shortage,35
R001,Food Bank,36.287119621526536,25.42853455823514,49.8621255255766,37.767591900033715,Canned,Medium,2025-05-01 10:00:00,shortage,35
R002,Community Center,34.06122449469539,47.14267852789905,49.91221790237636,37.0439222649845,Canned,High,2025-05-01 10:00:00,shortage,35
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 10:00:00,shortage,35
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 10:00:00,shortage,35
R005,Food Bank,34.55870325083883,21.355389431312812,49.817641326891675,35.3668998110085,Vegetables,High,2025-05-01 10:00:00,shortage,35
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 10:00:00,shortage,35
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 10:00:00,shortage,35
R008,Community Center,36.017566196335395,14.24202471887338,49.80750601962146,34.890817683405515,Vegetables,Low,2025-05-01 10:00:00,shortage,35
R009,Community Center,35.572929284732226,45.41329429833269,50.0,27.836322180176023,Dairy,Medium,2025-05-01 10:00:00,shortage,35
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 10:00:00,shortage,35
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 10:00:00,shortage,35
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 10:00:00,shortage,35
R013,Community Center,33.48732858009983,34.546886905123294,49.257441452064896,54.44447516103511,Dairy,Low,2025-05-01 10:00:00,shortage,35
R014,Food Bank,32.26947042481178,46.23468091392814,48.04801448674134,15.981882771712838,Canned,High,2025-05-01 10:00:00,shortage,35
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-01 12:00:00,shortage,37
R001,Food Bank,36.287119621526536,25.42853455823514,49.8709351233113,37.767591900033715,Canned,Medium,2025-05-01 12:00:00,shortage,37
R002,Community Center,34.06122449469539,47.14267852789905,49.91221790237636,37.0439222649845,Canned,High,2025-05-01 12:00:00,shortage,37
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 12:00:00,shortage,37
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 12:00:00,shortage,37
R005,Food Bank,34.55870325083883,21.355389431312812,49.82645092462637,35.3668998110085,Vegetables,High,2025-05-01 12:00:00,shortage,37
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 12:00:00,shortage,37
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 12:00:00,shortage,37
R008,Community Center,36.017566196335395,14.24202471887338,49.81631561735616,34.890817683405515,Vegetables,Low,2025-05-01 12:00:00,shortage,37
R009,Community Center,35.572929284732226,45.41329429833269,50.0,27.836322180176023,Dairy,Medium,2025-05-01 12:00:00,shortage,37
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 12:00:00,shortage,37
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 12:00:00,shortage,37
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 12:00:00,shortage,37
R013,Community Center,33.48732858009983,34.546886905123294,49.089652468291895,63.07252754958583,Dairy,Low,2025-05-01 12:00:00,shortage,37
R014,Food Bank,32.26947042481178,46.23468091392814,48.17513748470033,15.981882771712838,Canned,High,2025-05-01 12:00:00,shortage,37
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-01 14:00:00,shortage,39
R001,Food Bank,36.287119621526536,25.42853455823514,49.8709351233113,37.767591900033715,Canned,Medium,2025-05-01 14:00:00,shortage,39
R002,Community Center,34.06122449469539,47.14267852789905,49.6520333882158,37.0439222649845,Canned,High,2025-05-01 14:00:00,shortage,39
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 14:00:00,shortage,39
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 14:00:00,shortage,39
R005,Food Bank,34.55870325083883,21.355389431312812,49.82645092462637,35.3668998110085,Vegetables,High,2025-05-01 14:00:00,shortage,39
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 14:00:00,shortage,39
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 14:00:00,shortage,39
R008,Community Center,36.017566196335395,14.24202471887338,49.81631561735616,34.890817683405515,Vegetables,Low,2025-05-01 14:00:00,shortage,39
R009,Community Center,35.572929284732226,45.41329429833269,50.0,27.836322180176023,Dairy,Medium,2025-05-01 14:00:00,shortage,39
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 14:00:00,shortage,39
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 14:00:00,shortage,39
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 14:00:00,shortage,39
R013,Community Center,33.48732858009983,34.546886905123294,48.836571529737306,63.07252754958583,Dairy,Low,2025-05-01 14:00:00,shortage,39
R014,Food Bank,32.26947042481178,46.23468091392814,48.05840255804361,15.981882771712838,Canned,High,2025-05-01 14:00:00,shortage,39
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-01 16:00:00,shortage,41
R001,Food Bank,36.287119621526536,25.42853455823514,49.84728915437255,37.767591900033715,Canned,Medium,2025-05-01 16:00:00,shortage,41
R002,Community Center,34.06122449469539,47.14267852789905,48.681604416370604,37.0439222649845,Canned,High,2025-05-01 16:00:00,shortage,41
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 16:00:00,shortage,41
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 16:00:00,shortage,41
R005,Food Bank,34.55870325083883,21.355389431312812,49.82645092462637,35.3668998110085,Vegetables,High,2025-05-01 16:00:00,shortage,41
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 16:00:00,shortage,41
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 16:00:00,shortage,41
R008,Community Center,36.017566196335395,14.24202471887338,49.81631561735616,34.890817683405515,Vegetables,Low,2025-05-01 16:00:00,shortage,41
R009,Community Center,35.572929284732226,45.41329429833269,50.0,27.836322180176023,Dairy,Medium,2025-05-01 16:00:00,shortage,41
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 16:00:00,shortage,41
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 16:00:00,shortage,41
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 16:00:00,shortage,41
R013,Community Center,33.48732858009983,34.546886905123294,46.002135155045096,63.07252754958583,Dairy,Low,2025-05-01 16:00:00,shortage,41
R014,Food Bank,32.26947042481178,46.23468091392814,46.61915822940728,15.981882771712838,Canned,High,2025-05-01 16:00:00,shortage,41
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-01 18:00:00,shortage,43
R001,Food Bank,36.287119621526536,25.42853455823514,49.57913555913556,47.644548553028514,Canned,Medium,2025-05-01 18:00:00,shortage,43
R002,Community Center,34.06122449469539,47.14267852789905,48.70670860371548,42.314743445965604,Canned,High,2025-05-01 18:00:00,shortage,43
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 18:00:00,shortage,43
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 18:00:00,shortage,43
R005,Food Bank,34.55870325083883,21.355389431312812,49.36341801310005,43.43117544199181,Vegetables,High,2025-05-01 18:00:00,shortage,43
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 18:00:00,shortage,43
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 18:00:00,shortage,43
R008,Community Center,36.017566196335395,14.24202471887338,49.52808228956915,41.676357528357165,Vegetables,Low,2025-05-01 18:00:00,shortage,43
R009,Community Center,35.572929284732226,45.41329429833269,50.0,27.836322180176023,Dairy,Medium,2025-05-01 18:00:00,shortage,43
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 18:00:00,shortage,43
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 18:00:00,shortage,43
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 18:00:00,shortage,43
R013,Community Center,33.48732858009983,34.546886905123294,48.01801501253995,74.74637897383901,Dairy,Low,2025-05-01 18:00:00,shortage,43
R014,Food Bank,32.26947042481178,46.23468091392814,47.38436880857942,25.603805738153078,Canned,High,2025-05-01 18:00:00,shortage,43
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-01 20:00:00,shortage,45
R001,Food Bank,36.287119621526536,25.42853455823514,49.68999486868457,47.644548553028514,Canned,Medium,2025-05-01 20:00:00,shortage,45
R002,Community Center,34.06122449469539,47.14267852789905,49.43316453563118,42.314743445965604,Canned,High,2025-05-01 20:00:00,shortage,45
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 20:00:00,shortage,45
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 20:00:00,shortage,45
R005,Food Bank,34.55870325083883,21.355389431312812,49.559488450848455,43.43117544199181,Vegetables,High,2025-05-01 20:00:00,shortage,45
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 20:00:00,shortage,45
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 20:00:00,shortage,45
R008,Community Center,36.017566196335395,14.24202471887338,49.63894159911816,41.676357528357165,Vegetables,Low,2025-05-01 20:00:00,shortage,45
R009,Community Center,35.572929284732226,45.41329429833269,50.0,27.836322180176023,Dairy,Medium,2025-05-01 20:00:00,shortage,45
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 20:00:00,shortage,45
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 20:00:00,shortage,45
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 20:00:00,shortage,45
R013,Community Center,33.48732858009983,34.546886905123294,48.99662574749044,74.74637897383901,Dairy,Low,2025-05-01 20:00:00,shortage,45
R014,Food Bank,32.26947042481178,46.23468091392814,49.15101352181222,27.986296968266483,Canned,High,2025-05-01 20:00:00,shortage,45
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-01 22:00:00,shortage,47
R001,Food Bank,36.287119621526536,25.42853455823514,49.66762875261731,47.644548553028514,Canned,Medium,2025-05-01 22:00:00,shortage,47
R002,Community Center,34.06122449469539,47.14267852789905,49.42600138046925,42.314743445965604,Canned,High,2025-05-01 22:00:00,shortage,47
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 22:00:00,shortage,47
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 22:00:00,shortage,47
R005,Food Bank,34.55870325083883,21.355389431312812,49.55232529568653,43.43117544199181,Vegetables,High,2025-05-01 22:00:00,shortage,47
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 22:00:00,shortage,47
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 22:00:00,shortage,47
R008,Community Center,36.017566196335395,14.24202471887338,49.63177844395623,41.676357528357165,Vegetables,Low,2025-05-01 22:00:00,shortage,47
R009,Community Center,35.572929284732226,45.41329429833269,50.0,27.836322180176023,Dairy,Medium,2025-05-01 22:00:00,shortage,47
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 22:00:00,shortage,47
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 22:00:00,shortage,47
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 22:00:00,shortage,47
R013,Community Center,33.48732858009983,34.546886905123294,49.015199440756476,74.74637897383901,Dairy,Low,2025-05-01 22:00:00,shortage,47
R014,Food Bank,32.26947042481178,46.23468091392814,49.24384466572899,27.986296968266483,Canned,High,2025-05-01 22:00:00,shortage,47
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-02 00:00:00,shortage,49
R001,Food Bank,36.287119621526536,25.42853455823514,48.69750043043217,47.644548553028514,Canned,Medium,2025-05-02 00:00:00,shortage,49
R002,Community Center,34.06122449469539,47.14267852789905,47.726721184574046,42.314743445965604,Canned,High,2025-05-02 00:00:00,shortage,49
R003,Shelter,46.16240759128834,31.67018782552117,49.96916640792854,0.0,Bread,High,2025-05-02 00:00:00,shortage,49
R004,Shelter,47.66560517837736,16.217251050263698,49.984142724077536,0.0,Vegetables,High,2025-05-02 00:00:00,shortage,49
R005,Food Bank,34.55870325083883,21.355389431312812,48.614732635478546,43.43117544199181,Vegetables,High,2025-05-02 00:00:00,shortage,49
R006,Community Center,38.34822006297558,11.105390523536512,49.953309132006076,19.132192573304597,Bread,High,2025-05-02 00:00:00,shortage,49
R007,Food Bank,38.076723421160814,3.2446123554490782,49.953309132006076,10.982619290437087,Bread,High,2025-05-02 00:00:00,shortage,49
R008,Community Center,36.017566196335395,14.24202471887338,48.90078378823001,41.676357528357165,Vegetables,Low,2025-05-02 00:00:00,shortage,49
R009,Community Center,35.572929284732226,45.41329429833269,49.93524945664994,27.836322180176023,Dairy,Medium,2025-05-02 00:00:00,shortage,49
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-02 00:00:00,shortage,49
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-02 00:00:00,shortage,49
R012,Food Bank,47.1671760962744,16.297945260094238,49.984142724077536,0.0,Dairy,Medium,2025-05-02 00:00:00,shortage,49
R013,Community Center,33.48732858009983,34.546886905123294,46.00826844649149,74.74637897383901,Dairy,Low,2025-05-02 00:00:00,shortage,49
R014,Food Bank,32.26947042481178,46.23468091392814,46.63470350342904,27.986296968266483,Canned,High,2025-05-02 00:00:00,shortage,49
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-02 02:00:00,shortage,51
R001,Food Bank,36.287119621526536,25.42853455823514,48.44178074858227,53.852576684646756,Canned,Medium,2025-05-02 02:00:00,shortage,51
R002,Community Center,34.06122449469539,47.14267852789905,48.69121746393358,42.314743445965604,Canned,High,2025-05-02 02:00:00,shortage,51
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-02 02:00:00,shortage,51
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-02 02:00:00,shortage,51
R005,Food Bank,34.55870325083883,21.355389431312812,48.24755580474938,64.70047639343923,Vegetables,High,2025-05-02 02:00:00,shortage,51
R006,Community Center,38.34822006297558,11.105390523536512,50.0,28.964312900119587,Bread,High,2025-05-02 02:00:00,shortage,51
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-02 02:00:00,shortage,51
R008,Community Center,36.017566196335395,14.24202471887338,49.37046015964839,41.676357528357165,Vegetables,Low,2025-05-02 02:00:00,shortage,51
R009,Community Center,35.572929284732226,45.41329429833269,49.993392801698974,32.73656872284318,Dairy,Medium,2025-05-02 02:00:00,shortage,51
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-02 02:00:00,shortage,51
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-02 02:00:00,shortage,51
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-02 02:00:00,shortage,51
R013,Community Center,33.48732858009983,34.546886905123294,47.20314283355053,86.4841821413454,Dairy,Low,2025-05-02 02:00:00,shortage,51
R014,Food Bank,32.26947042481178,46.23468091392814,47.31770686469337,27.986296968266483,Canned,High,2025-05-02 02:00:00,shortage,51
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-02 04:00:00,shortage,53
R001,Food Bank,36.287119621526536,25.42853455823514,49.341485144488125,53.852576684646756,Canned,Medium,2025-05-02 04:00:00,shortage,53
R002,Community Center,34.06122449469539,47.14267852789905,48.993229153777165,42.314743445965604,Canned,High,2025-05-02 04:00:00,shortage,53
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-02 04:00:00,shortage,53
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-02 04:00:00,shortage,53
R005,Food Bank,34.55870325083883,21.355389431312812,49.20198107130163,64.70047639343923,Vegetables,High,2025-05-02 04:00:00,shortage,53
R006,Community Center,38.34822006297558,11.105390523536512,50.0,28.964312900119587,Bread,High,2025-05-02 04:00:00,shortage,53
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-02 04:00:00,shortage,53
R008,Community Center,36.017566196335395,14.24202471887338,49.62308536504993,41.676357528357165,Vegetables,Low,2025-05-02 04:00:00,shortage,53
R009,Community Center,35.572929284732226,45.41329429833269,49.993392801698974,32.73656872284318,Dairy,Medium,2025-05-02 04:00:00,shortage,53
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-02 04:00:00,shortage,53
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-02 04:00:00,shortage,53
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-02 04:00:00,shortage,53
R013,Community Center,33.48732858009983,34.546886905123294,48.98340193529444,88.44844163688444,Dairy,Low,2025-05-02 04:00:00,shortage,53
R014,Food Bank,32.26947042481178,46.23468091392814,48.297862974484794,27.986296968266483,Canned,High,2025-05-02 04:00:00,shortage,53
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-02 06:00:00,shortage,55
R001,Food Bank,36.287119621526536,25.42853455823514,49.36498037673199,53.852576684646756,Canned,Medium,2025-05-02 06:00:00,shortage,55
R002,Community Center,34.06122449469539,47.14267852789905,48.993229153777165,42.314743445965604,Canned,High,2025-05-02 06:00:00,shortage,55
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-02 06:00:00,shortage,55
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-02 06:00:00,shortage,55
R005,Food Bank,34.55870325083883,21.355389431312812,49.296016760483596,64.70047639343923,Vegetables,High,2025-05-02 06:00:00,shortage,55
R006,Community Center,38.34822006297558,11.105390523536512,50.0,28.964312900119587,Bread,High,2025-05-02 06:00:00,shortage,55
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-02 06:00:00,shortage,55
R008,Community Center,36.017566196335395,14.24202471887338,49.65171655768771,41.676357528357165,Vegetables,Low,2025-05-02 06:00:00,shortage,55
R009,Community Center,35.572929284732226,45.41329429833269,49.993392801698974,32.73656872284318,Dairy,Medium,2025-05-02 06:00:00,shortage,55
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-02 06:00:00,shortage,55
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-02 06:00:00,shortage,55
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-02 06:00:00,shortage,55
R013,Community Center,33.48732858009983,34.546886905123294,49.165767198523206,88.44844163688444,Dairy,Low,2025-05-02 06:00:00,shortage,55
R014,Food Bank,32.26947042481178,46.23468091392814,48.336425883467136,27.986296968266483,Canned,High,2025-05-02 06:00:00,shortage,55
R000,Community Center,40.45465658763988,21.37705091792748,50.0,22.124523737783882,Vegetables,High,2025-05-02 08:00:00,shortage,57
R001,Food Bank,36.287119621526536,25.42853455823514,48.72832548314912,53.852576684646756,Canned,Medium,2025-05-02 08:00:00,shortage,57
R002,Community Center,34.06122449469539,47.14267852789905,47.483559885334586,42.314743445965604,Canned,High,2025-05-02 08:00:00,shortage,57
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-02 08:00:00,shortage,57
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-02 08:00:00,shortage,57
R005,Food Bank,34.55870325083883,21.355389431312812,48.71518862816571,64.70047639343923,Vegetables,High,2025-05-02 08:00:00,shortage,57
R006,Community Center,38.34822006297558,11.105390523536512,50.0,28.964312900119587,Bread,High,2025-05-02 08:00:00,shortage,57
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-02 08:00:00,shortage,57
R008,Community Center,36.017566196335395,14.24202471887338,49.43518466962119,41.676357528357165,Vegetables,Low,2025-05-02 08:00:00,shortage,57
R009,Community Center,35.572929284732226,45.41329429833269,49.993392801698974,32.73656872284318,Dairy,Medium,2025-05-02 08:00:00,shortage,57
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-02 08:00:00,shortage,57
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-02 08:00:00,shortage,57
